,x1,x2,x3,y
800,0.7146060201324633,-0.5447029936596715,0.8436584130997316,1
801,3.709027001804567,3.0911667794210445,0.5272486761063101,1
802,0.3716325446793811,-5.706764464256416,11.96659435030508,0
803,4.8774345847205955,10.271443389023895,2.1863862639835094,1
804,4.556440567692268,-0.6811877752894642,1.8304151506721928,0
805,4.436130507895404,3.4245330452111844,2.4961553625993904,0
806,3.375695335683335,3.4639840418434966,0.2878428582664315,0
807,2.730335464858743,2.731822539073031,4.430243404479683,1
808,3.7346253603549053,10.438956283544401,6.061014744541211,0
809,1.588999536113328,15.769529156878498,12.189556435859433,0
810,2.726013096872256,6.853922730919172,0.7032733785200841,1
811,4.7489862145042325,3.320081608953605,5.254902596467669,1
812,4.592362449186453,-1.264863186176179,5.0871416230581605,0
813,4.413793734774737,9.732325058889462,1.1135981342717878,1
814,2.096527149798616,-12.598232286173547,0.513457059688248,0
815,0.7108636565712989,5.353066031292938,0.7858463621456482,1
816,0.6803627850916161,-8.521524337540576,1.3282073807309436,0
817,0.5516492320186278,-7.858284350027022,0.6763571521613045,1
818,0.44181263750977084,-14.834369337874804,2.7272912907731808,0
819,4.18483389882549,-17.772510425314536,2.193930943778769,0
820,3.458736731530741,6.376388795722118,0.029896528697494172,1
821,1.5177551088853996,1.3021840860930265,4.195753599580574,0
822,3.9953955786205455,-9.624595563530287,2.0386300631574414,0
823,4.769402099621094,0.5347836290225034,6.029832085854872,0
824,2.2931388734992475,-3.0111446817904426,0.5947272445063634,0
825,3.2885724726421435,6.892565853942123,3.3656027524484275,0
826,2.3977995311800315,14.777404982276245,0.2988464937726236,1
827,1.6843908291569143,9.744936972514465,0.6249763970884732,1
828,0.8638038269073345,6.007493943722794,2.0897442117590743,1
829,1.0848174559532358,-14.694265579727436,1.7928620433389955,0
830,3.374283114225713,15.416520685050905,2.2284334488460855,1
831,4.938855332924115,-20.671200119187368,4.240101554123425,0
832,4.025654885074095,-8.911442770463683,4.9248877657797845,0
833,4.678774728873566,4.999811712344226,3.6705332961950625,1
834,4.342620902906757,-22.16181995166418,4.4413521056807035,0
835,3.5383104747328846,8.109373199500226,4.897239994870408,1
836,4.704747082101506,10.230107790770857,2.2995095754161308,1
837,1.6696892007873894,-2.942027525502602,0.9462642340504593,0
838,2.1043936650257273,0.4286215898331709,11.595552139311787,0
839,0.984882719173712,-24.408493981715417,2.460290113768053,0
840,0.5548447695419639,-0.15543201555853203,1.7907806396598502,0
841,0.8785862997160654,-3.6246740476853194,3.9150894029241283,0
842,3.9287175461548984,13.51165436524488,1.2898971654705398,1
843,4.724593014251406,-2.7609845545941303,7.40215609182044,0
844,3.9700481453421683,-3.229894163064346,1.793085720187085,1
845,3.145639381896686,7.537152362535855,0.7989124215752192,1
846,3.4843464039732535,7.906964372215473,0.7123837725714909,1
847,3.52395039989068,-16.459321935713863,2.650927240780359,0
